timestamp,path,status_code,content_type,bytes,width,height
20260525_015141,data/raw/captcha_20260525_015141_000251.jpg,200,image/jpeg;charset=UTF-8,1272,82,31
20260525_015142,data/raw/captcha_20260525_015142_000252.jpg,200,image/jpeg;charset=UTF-8,1333,82,31
20260525_015143,data/raw/captcha_20260525_015143_000253.jpg,200,image/jpeg;charset=UTF-8,1507,82,31
20260525_015144,data/raw/captcha_20260525_015144_000254.jpg,200,image/jpeg;charset=UTF-8,1410,82,31
20260525_015145,data/raw/captcha_20260525_015145_000255.jpg,200,image/jpeg;charset=UTF-8,1307,82,31
20260525_015146,data/raw/captcha_20260525_015146_000256.jpg,200,image/jpeg;charset=UTF-8,1215,82,31
20260525_015147,data/raw/captcha_20260525_015147_000257.jpg,200,image/jpeg;charset=UTF-8,1483,82,31
20260525_015148,data/raw/captcha_20260525_015148_000258.jpg,200,image/jpeg;charset=UTF-8,1284,82,31
20260525_015149,data/raw/captcha_20260525_015149_000259.jpg,200,image/jpeg;charset=UTF-8,1325,82,31
20260525_015150,data/raw/captcha_20260525_015150_000260.jpg,200,image/jpeg;charset=UTF-8,1489,82,31
20260525_015151,data/raw/captcha_20260525_015151_000261.jpg,200,image/jpeg;charset=UTF-8,1413,82,31
20260525_015152,data/raw/captcha_20260525_015152_000262.jpg,200,image/jpeg;charset=UTF-8,1216,82,31
20260525_015153,data/raw/captcha_20260525_015153_000263.jpg,200,image/jpeg;charset=UTF-8,1467,82,31
20260525_015154,data/raw/captcha_20260525_015154_000264.jpg,200,image/jpeg;charset=UTF-8,1391,82,31
20260525_015155,data/raw/captcha_20260525_015155_000265.jpg,200,image/jpeg;charset=UTF-8,1294,82,31
20260525_015156,data/raw/captcha_20260525_015156_000266.jpg,200,image/jpeg;charset=UTF-8,1248,82,31
20260525_015157,data/raw/captcha_20260525_015157_000267.jpg,200,image/jpeg;charset=UTF-8,1386,82,31
20260525_015158,data/raw/captcha_20260525_015158_000268.jpg,200,image/jpeg;charset=UTF-8,1259,82,31
20260525_015159,data/raw/captcha_20260525_015159_000269.jpg,200,image/jpeg;charset=UTF-8,1220,82,31
20260525_015200,data/raw/captcha_20260525_015200_000270.jpg,200,image/jpeg;charset=UTF-8,1230,82,31
20260525_015201,data/raw/captcha_20260525_015201_000271.jpg,200,image/jpeg;charset=UTF-8,1317,82,31
20260525_015202,data/raw/captcha_20260525_015202_000272.jpg,200,image/jpeg;charset=UTF-8,1384,82,31
20260525_015203,data/raw/captcha_20260525_015203_000273.jpg,200,image/jpeg;charset=UTF-8,1376,82,31
20260525_015204,data/raw/captcha_20260525_015204_000274.jpg,200,image/jpeg;charset=UTF-8,1212,82,31
20260525_015205,data/raw/captcha_20260525_015205_000275.jpg,200,image/jpeg;charset=UTF-8,1282,82,31
20260525_015206,data/raw/captcha_20260525_015206_000276.jpg,200,image/jpeg;charset=UTF-8,1261,82,31
20260525_015207,data/raw/captcha_20260525_015207_000277.jpg,200,image/jpeg;charset=UTF-8,1378,82,31
20260525_015208,data/raw/captcha_20260525_015208_000278.jpg,200,image/jpeg;charset=UTF-8,1298,82,31
20260525_015209,data/raw/captcha_20260525_015209_000279.jpg,200,image/jpeg;charset=UTF-8,1326,82,31
20260525_015210,data/raw/captcha_20260525_015210_000280.jpg,200,image/jpeg;charset=UTF-8,1212,82,31
20260525_015211,data/raw/captcha_20260525_015211_000281.jpg,200,image/jpeg;charset=UTF-8,1223,82,31
20260525_015212,data/raw/captcha_20260525_015212_000282.jpg,200,image/jpeg;charset=UTF-8,1069,82,31
20260525_015213,data/raw/captcha_20260525_015213_000283.jpg,200,image/jpeg;charset=UTF-8,1207,82,31
20260525_015214,data/raw/captcha_20260525_015214_000284.jpg,200,image/jpeg;charset=UTF-8,1263,82,31
20260525_015215,data/raw/captcha_20260525_015215_000285.jpg,200,image/jpeg;charset=UTF-8,1361,82,31
20260525_015216,data/raw/captcha_20260525_015216_000286.jpg,200,image/jpeg;charset=UTF-8,1129,82,31
20260525_015217,data/raw/captcha_20260525_015217_000287.jpg,200,image/jpeg;charset=UTF-8,1266,82,31
20260525_015218,data/raw/captcha_20260525_015218_000288.jpg,200,image/jpeg;charset=UTF-8,1333,82,31
20260525_015219,data/raw/captcha_20260525_015219_000289.jpg,200,image/jpeg;charset=UTF-8,1275,82,31
20260525_015220,data/raw/captcha_20260525_015220_000290.jpg,200,image/jpeg;charset=UTF-8,1431,82,31
20260525_015221,data/raw/captcha_20260525_015221_000291.jpg,200,image/jpeg;charset=UTF-8,1298,82,31
20260525_015222,data/raw/captcha_20260525_015222_000292.jpg,200,image/jpeg;charset=UTF-8,1238,82,31
20260525_015223,data/raw/captcha_20260525_015223_000293.jpg,200,image/jpeg;charset=UTF-8,1249,82,31
20260525_015224,data/raw/captcha_20260525_015224_000294.jpg,200,image/jpeg;charset=UTF-8,1190,82,31
20260525_015225,data/raw/captcha_20260525_015225_000295.jpg,200,image/jpeg;charset=UTF-8,1240,82,31
20260525_015226,data/raw/captcha_20260525_015226_000296.jpg,200,image/jpeg;charset=UTF-8,1352,82,31
20260525_015227,data/raw/captcha_20260525_015227_000297.jpg,200,image/jpeg;charset=UTF-8,1370,82,31
20260525_015228,data/raw/captcha_20260525_015228_000298.jpg,200,image/jpeg;charset=UTF-8,1255,82,31
20260525_015229,data/raw/captcha_20260525_015229_000299.jpg,200,image/jpeg;charset=UTF-8,1361,82,31
20260525_015230,data/raw/captcha_20260525_015230_000300.jpg,200,image/jpeg;charset=UTF-8,1298,82,31
20260525_015231,data/raw/captcha_20260525_015231_000301.jpg,200,image/jpeg;charset=UTF-8,1367,82,31
20260525_015232,data/raw/captcha_20260525_015232_000302.jpg,200,image/jpeg;charset=UTF-8,1340,82,31
20260525_015233,data/raw/captcha_20260525_015233_000303.jpg,200,image/jpeg;charset=UTF-8,1305,82,31
20260525_015234,data/raw/captcha_20260525_015234_000304.jpg,200,image/jpeg;charset=UTF-8,1349,82,31
20260525_015235,data/raw/captcha_20260525_015235_000305.jpg,200,image/jpeg;charset=UTF-8,1228,82,31
20260525_015236,data/raw/captcha_20260525_015236_000306.jpg,200,image/jpeg;charset=UTF-8,1266,82,31
20260525_015237,data/raw/captcha_20260525_015237_000307.jpg,200,image/jpeg;charset=UTF-8,1296,82,31
20260525_015238,data/raw/captcha_20260525_015238_000308.jpg,200,image/jpeg;charset=UTF-8,1251,82,31
20260525_015239,data/raw/captcha_20260525_015239_000309.jpg,200,image/jpeg;charset=UTF-8,1258,82,31
20260525_015240,data/raw/captcha_20260525_015240_000310.jpg,200,image/jpeg;charset=UTF-8,1279,82,31
20260525_015241,data/raw/captcha_20260525_015241_000311.jpg,200,image/jpeg;charset=UTF-8,1306,82,31
20260525_015242,data/raw/captcha_20260525_015242_000312.jpg,200,image/jpeg;charset=UTF-8,1376,82,31
20260525_015243,data/raw/captcha_20260525_015243_000313.jpg,200,image/jpeg;charset=UTF-8,1380,82,31
20260525_015244,data/raw/captcha_20260525_015244_000314.jpg,200,image/jpeg;charset=UTF-8,1330,82,31
20260525_015245,data/raw/captcha_20260525_015245_000315.jpg,200,image/jpeg;charset=UTF-8,1132,82,31
20260525_015246,data/raw/captcha_20260525_015246_000316.jpg,200,image/jpeg;charset=UTF-8,1307,82,31
20260525_015247,data/raw/captcha_20260525_015247_000317.jpg,200,image/jpeg;charset=UTF-8,1473,82,31
20260525_015248,data/raw/captcha_20260525_015248_000318.jpg,200,image/jpeg;charset=UTF-8,1345,82,31
20260525_015249,data/raw/captcha_20260525_015249_000319.jpg,200,image/jpeg;charset=UTF-8,1357,82,31
20260525_015250,data/raw/captcha_20260525_015250_000320.jpg,200,image/jpeg;charset=UTF-8,1427,82,31
20260525_015251,data/raw/captcha_20260525_015251_000321.jpg,200,image/jpeg;charset=UTF-8,1267,82,31
20260525_015252,data/raw/captcha_20260525_015252_000322.jpg,200,image/jpeg;charset=UTF-8,1266,82,31
20260525_015253,data/raw/captcha_20260525_015253_000323.jpg,200,image/jpeg;charset=UTF-8,1289,82,31
20260525_015254,data/raw/captcha_20260525_015254_000324.jpg,200,image/jpeg;charset=UTF-8,1199,82,31
20260525_015255,data/raw/captcha_20260525_015255_000325.jpg,200,image/jpeg;charset=UTF-8,1322,82,31
20260525_015256,data/raw/captcha_20260525_015256_000326.jpg,200,image/jpeg;charset=UTF-8,1372,82,31
20260525_015257,data/raw/captcha_20260525_015257_000327.jpg,200,image/jpeg;charset=UTF-8,1350,82,31
20260525_015258,data/raw/captcha_20260525_015258_000328.jpg,200,image/jpeg;charset=UTF-8,1309,82,31
20260525_015259,data/raw/captcha_20260525_015259_000329.jpg,200,image/jpeg;charset=UTF-8,1268,82,31
20260525_015300,data/raw/captcha_20260525_015300_000330.jpg,200,image/jpeg;charset=UTF-8,1390,82,31
20260525_015301,data/raw/captcha_20260525_015301_000331.jpg,200,image/jpeg;charset=UTF-8,1194,82,31
20260525_015302,data/raw/captcha_20260525_015302_000332.jpg,200,image/jpeg;charset=UTF-8,1414,82,31
20260525_015303,data/raw/captcha_20260525_015303_000333.jpg,200,image/jpeg;charset=UTF-8,1340,82,31
20260525_015304,data/raw/captcha_20260525_015304_000334.jpg,200,image/jpeg;charset=UTF-8,1290,82,31
20260525_015305,data/raw/captcha_20260525_015305_000335.jpg,200,image/jpeg;charset=UTF-8,1249,82,31
20260525_015306,data/raw/captcha_20260525_015306_000336.jpg,200,image/jpeg;charset=UTF-8,1265,82,31
20260525_015307,data/raw/captcha_20260525_015307_000337.jpg,200,image/jpeg;charset=UTF-8,1420,82,31
20260525_015308,data/raw/captcha_20260525_015308_000338.jpg,200,image/jpeg;charset=UTF-8,1309,82,31
20260525_015309,data/raw/captcha_20260525_015309_000339.jpg,200,image/jpeg;charset=UTF-8,1140,82,31
20260525_015310,data/raw/captcha_20260525_015310_000340.jpg,200,image/jpeg;charset=UTF-8,1293,82,31
20260525_015311,data/raw/captcha_20260525_015311_000341.jpg,200,image/jpeg;charset=UTF-8,1289,82,31
20260525_015312,data/raw/captcha_20260525_015312_000342.jpg,200,image/jpeg;charset=UTF-8,1161,82,31
20260525_015313,data/raw/captcha_20260525_015313_000343.jpg,200,image/jpeg;charset=UTF-8,1250,82,31
20260525_015314,data/raw/captcha_20260525_015314_000344.jpg,200,image/jpeg;charset=UTF-8,1262,82,31
20260525_015315,data/raw/captcha_20260525_015315_000345.jpg,200,image/jpeg;charset=UTF-8,1284,82,31
20260525_015316,data/raw/captcha_20260525_015316_000346.jpg,200,image/jpeg;charset=UTF-8,1392,82,31
20260525_015317,data/raw/captcha_20260525_015317_000347.jpg,200,image/jpeg;charset=UTF-8,1238,82,31
20260525_015318,data/raw/captcha_20260525_015318_000348.jpg,200,image/jpeg;charset=UTF-8,1022,82,31
20260525_015319,data/raw/captcha_20260525_015319_000349.jpg,200,image/jpeg;charset=UTF-8,1322,82,31
20260525_015320,data/raw/captcha_20260525_015320_000350.jpg,200,image/jpeg;charset=UTF-8,1333,82,31
20260525_015321,data/raw/captcha_20260525_015321_000351.jpg,200,image/jpeg;charset=UTF-8,1237,82,31
20260525_015322,data/raw/captcha_20260525_015322_000352.jpg,200,image/jpeg;charset=UTF-8,1457,82,31
20260525_015323,data/raw/captcha_20260525_015323_000353.jpg,200,image/jpeg;charset=UTF-8,1183,82,31
20260525_015324,data/raw/captcha_20260525_015324_000354.jpg,200,image/jpeg;charset=UTF-8,1369,82,31
20260525_015325,data/raw/captcha_20260525_015325_000355.jpg,200,image/jpeg;charset=UTF-8,1332,82,31
20260525_015326,data/raw/captcha_20260525_015326_000356.jpg,200,image/jpeg;charset=UTF-8,1322,82,31
20260525_015327,data/raw/captcha_20260525_015327_000357.jpg,200,image/jpeg;charset=UTF-8,1386,82,31
20260525_015328,data/raw/captcha_20260525_015328_000358.jpg,200,image/jpeg;charset=UTF-8,1413,82,31
20260525_015329,data/raw/captcha_20260525_015329_000359.jpg,200,image/jpeg;charset=UTF-8,1317,82,31
20260525_015330,data/raw/captcha_20260525_015330_000360.jpg,200,image/jpeg;charset=UTF-8,1273,82,31
20260525_015331,data/raw/captcha_20260525_015331_000361.jpg,200,image/jpeg;charset=UTF-8,1420,82,31
20260525_015332,data/raw/captcha_20260525_015332_000362.jpg,200,image/jpeg;charset=UTF-8,1326,82,31
20260525_015333,data/raw/captcha_20260525_015333_000363.jpg,200,image/jpeg;charset=UTF-8,1392,82,31
20260525_015334,data/raw/captcha_20260525_015334_000364.jpg,200,image/jpeg;charset=UTF-8,1183,82,31
20260525_015335,data/raw/captcha_20260525_015335_000365.jpg,200,image/jpeg;charset=UTF-8,1329,82,31
20260525_015336,data/raw/captcha_20260525_015336_000366.jpg,200,image/jpeg;charset=UTF-8,1360,82,31
20260525_015337,data/raw/captcha_20260525_015337_000367.jpg,200,image/jpeg;charset=UTF-8,1322,82,31
20260525_015338,data/raw/captcha_20260525_015338_000368.jpg,200,image/jpeg;charset=UTF-8,1227,82,31
20260525_015339,data/raw/captcha_20260525_015339_000369.jpg,200,image/jpeg;charset=UTF-8,1334,82,31
20260525_015340,data/raw/captcha_20260525_015340_000370.jpg,200,image/jpeg;charset=UTF-8,1366,82,31
20260525_015341,data/raw/captcha_20260525_015341_000371.jpg,200,image/jpeg;charset=UTF-8,1190,82,31
20260525_015342,data/raw/captcha_20260525_015342_000372.jpg,200,image/jpeg;charset=UTF-8,1359,82,31
20260525_015343,data/raw/captcha_20260525_015343_000373.jpg,200,image/jpeg;charset=UTF-8,1237,82,31
20260525_015344,data/raw/captcha_20260525_015344_000374.jpg,200,image/jpeg;charset=UTF-8,1261,82,31
20260525_015345,data/raw/captcha_20260525_015345_000375.jpg,200,image/jpeg;charset=UTF-8,1399,82,31
20260525_015346,data/raw/captcha_20260525_015346_000376.jpg,200,image/jpeg;charset=UTF-8,1316,82,31
20260525_015347,data/raw/captcha_20260525_015347_000377.jpg,200,image/jpeg;charset=UTF-8,1264,82,31
20260525_015348,data/raw/captcha_20260525_015348_000378.jpg,200,image/jpeg;charset=UTF-8,1255,82,31
20260525_015349,data/raw/captcha_20260525_015349_000379.jpg,200,image/jpeg;charset=UTF-8,1272,82,31
20260525_015350,data/raw/captcha_20260525_015350_000380.jpg,200,image/jpeg;charset=UTF-8,1291,82,31
20260525_015351,data/raw/captcha_20260525_015351_000381.jpg,200,image/jpeg;charset=UTF-8,1258,82,31
20260525_015352,data/raw/captcha_20260525_015352_000382.jpg,200,image/jpeg;charset=UTF-8,1339,82,31
20260525_015353,data/raw/captcha_20260525_015353_000383.jpg,200,image/jpeg;charset=UTF-8,1529,82,31
20260525_015354,data/raw/captcha_20260525_015354_000384.jpg,200,image/jpeg;charset=UTF-8,1380,82,31
20260525_015355,data/raw/captcha_20260525_015355_000385.jpg,200,image/jpeg;charset=UTF-8,1534,82,31
20260525_015356,data/raw/captcha_20260525_015356_000386.jpg,200,image/jpeg;charset=UTF-8,1341,82,31
20260525_015357,data/raw/captcha_20260525_015357_000387.jpg,200,image/jpeg;charset=UTF-8,1370,82,31
20260525_015358,data/raw/captcha_20260525_015358_000388.jpg,200,image/jpeg;charset=UTF-8,1267,82,31
20260525_015359,data/raw/captcha_20260525_015359_000389.jpg,200,image/jpeg;charset=UTF-8,1345,82,31
20260525_015400,data/raw/captcha_20260525_015400_000390.jpg,200,image/jpeg;charset=UTF-8,1355,82,31
20260525_015401,data/raw/captcha_20260525_015401_000391.jpg,200,image/jpeg;charset=UTF-8,1320,82,31
20260525_015402,data/raw/captcha_20260525_015402_000392.jpg,200,image/jpeg;charset=UTF-8,1328,82,31
20260525_015403,data/raw/captcha_20260525_015403_000393.jpg,200,image/jpeg;charset=UTF-8,1349,82,31
20260525_015404,data/raw/captcha_20260525_015404_000394.jpg,200,image/jpeg;charset=UTF-8,1259,82,31
20260525_015405,data/raw/captcha_20260525_015405_000395.jpg,200,image/jpeg;charset=UTF-8,1378,82,31
20260525_015406,data/raw/captcha_20260525_015406_000396.jpg,200,image/jpeg;charset=UTF-8,1429,82,31
20260525_015407,data/raw/captcha_20260525_015407_000397.jpg,200,image/jpeg;charset=UTF-8,1236,82,31
20260525_015408,data/raw/captcha_20260525_015408_000398.jpg,200,image/jpeg;charset=UTF-8,1384,82,31
20260525_015409,data/raw/captcha_20260525_015409_000399.jpg,200,image/jpeg;charset=UTF-8,1230,82,31
20260525_015410,data/raw/captcha_20260525_015410_000400.jpg,200,image/jpeg;charset=UTF-8,1277,82,31
20260525_015411,data/raw/captcha_20260525_015411_000401.jpg,200,image/jpeg;charset=UTF-8,1311,82,31
20260525_015412,data/raw/captcha_20260525_015412_000402.jpg,200,image/jpeg;charset=UTF-8,1243,82,31
20260525_015413,data/raw/captcha_20260525_015413_000403.jpg,200,image/jpeg;charset=UTF-8,1313,82,31
20260525_015414,data/raw/captcha_20260525_015414_000404.jpg,200,image/jpeg;charset=UTF-8,1184,82,31
20260525_015415,data/raw/captcha_20260525_015415_000405.jpg,200,image/jpeg;charset=UTF-8,1396,82,31
20260525_015416,data/raw/captcha_20260525_015416_000406.jpg,200,image/jpeg;charset=UTF-8,1297,82,31
20260525_015417,data/raw/captcha_20260525_015417_000407.jpg,200,image/jpeg;charset=UTF-8,1417,82,31
20260525_015418,data/raw/captcha_20260525_015418_000408.jpg,200,image/jpeg;charset=UTF-8,1445,82,31
20260525_015419,data/raw/captcha_20260525_015419_000409.jpg,200,image/jpeg;charset=UTF-8,1341,82,31
20260525_015420,data/raw/captcha_20260525_015420_000410.jpg,200,image/jpeg;charset=UTF-8,1288,82,31
20260525_015421,data/raw/captcha_20260525_015421_000411.jpg,200,image/jpeg;charset=UTF-8,1357,82,31
20260525_015422,data/raw/captcha_20260525_015422_000412.jpg,200,image/jpeg;charset=UTF-8,1220,82,31
20260525_015423,data/raw/captcha_20260525_015423_000413.jpg,200,image/jpeg;charset=UTF-8,1376,82,31
20260525_015424,data/raw/captcha_20260525_015424_000414.jpg,200,image/jpeg;charset=UTF-8,1121,82,31
20260525_015425,data/raw/captcha_20260525_015425_000415.jpg,200,image/jpeg;charset=UTF-8,1255,82,31
20260525_015426,data/raw/captcha_20260525_015426_000416.jpg,200,image/jpeg;charset=UTF-8,1344,82,31
20260525_015427,data/raw/captcha_20260525_015427_000417.jpg,200,image/jpeg;charset=UTF-8,1407,82,31
20260525_015428,data/raw/captcha_20260525_015428_000418.jpg,200,image/jpeg;charset=UTF-8,1248,82,31
20260525_015429,data/raw/captcha_20260525_015429_000419.jpg,200,image/jpeg;charset=UTF-8,1214,82,31
20260525_015430,data/raw/captcha_20260525_015430_000420.jpg,200,image/jpeg;charset=UTF-8,1452,82,31
20260525_015431,data/raw/captcha_20260525_015431_000421.jpg,200,image/jpeg;charset=UTF-8,1246,82,31
20260525_015432,data/raw/captcha_20260525_015432_000422.jpg,200,image/jpeg;charset=UTF-8,1202,82,31
20260525_015433,data/raw/captcha_20260525_015433_000423.jpg,200,image/jpeg;charset=UTF-8,1308,82,31
20260525_015434,data/raw/captcha_20260525_015434_000424.jpg,200,image/jpeg;charset=UTF-8,1444,82,31
20260525_015435,data/raw/captcha_20260525_015435_000425.jpg,200,image/jpeg;charset=UTF-8,1295,82,31
20260525_015436,data/raw/captcha_20260525_015436_000426.jpg,200,image/jpeg;charset=UTF-8,1410,82,31
20260525_015437,data/raw/captcha_20260525_015437_000427.jpg,200,image/jpeg;charset=UTF-8,1185,82,31
20260525_015438,data/raw/captcha_20260525_015438_000428.jpg,200,image/jpeg;charset=UTF-8,1264,82,31
20260525_015439,data/raw/captcha_20260525_015439_000429.jpg,200,image/jpeg;charset=UTF-8,1336,82,31
20260525_015440,data/raw/captcha_20260525_015440_000430.jpg,200,image/jpeg;charset=UTF-8,1281,82,31
20260525_015441,data/raw/captcha_20260525_015441_000431.jpg,200,image/jpeg;charset=UTF-8,1267,82,31
20260525_015442,data/raw/captcha_20260525_015442_000432.jpg,200,image/jpeg;charset=UTF-8,1404,82,31
20260525_015443,data/raw/captcha_20260525_015443_000433.jpg,200,image/jpeg;charset=UTF-8,1274,82,31
20260525_015444,data/raw/captcha_20260525_015444_000434.jpg,200,image/jpeg;charset=UTF-8,1337,82,31
20260525_015445,data/raw/captcha_20260525_015445_000435.jpg,200,image/jpeg;charset=UTF-8,1362,82,31
20260525_015446,data/raw/captcha_20260525_015446_000436.jpg,200,image/jpeg;charset=UTF-8,1416,82,31
20260525_015447,data/raw/captcha_20260525_015447_000437.jpg,200,image/jpeg;charset=UTF-8,1395,82,31
20260525_015448,data/raw/captcha_20260525_015448_000438.jpg,200,image/jpeg;charset=UTF-8,1312,82,31
20260525_015449,data/raw/captcha_20260525_015449_000439.jpg,200,image/jpeg;charset=UTF-8,1208,82,31
20260525_015450,data/raw/captcha_20260525_015450_000440.jpg,200,image/jpeg;charset=UTF-8,1468,82,31
20260525_015451,data/raw/captcha_20260525_015451_000441.jpg,200,image/jpeg;charset=UTF-8,1213,82,31
20260525_015452,data/raw/captcha_20260525_015452_000442.jpg,200,image/jpeg;charset=UTF-8,1264,82,31
20260525_015453,data/raw/captcha_20260525_015453_000443.jpg,200,image/jpeg;charset=UTF-8,1208,82,31
20260525_015454,data/raw/captcha_20260525_015454_000444.jpg,200,image/jpeg;charset=UTF-8,1274,82,31
20260525_015455,data/raw/captcha_20260525_015455_000445.jpg,200,image/jpeg;charset=UTF-8,1415,82,31
20260525_015456,data/raw/captcha_20260525_015456_000446.jpg,200,image/jpeg;charset=UTF-8,1359,82,31
20260525_015457,data/raw/captcha_20260525_015457_000447.jpg,200,image/jpeg;charset=UTF-8,1201,82,31
20260525_015458,data/raw/captcha_20260525_015458_000448.jpg,200,image/jpeg;charset=UTF-8,1303,82,31
20260525_015459,data/raw/captcha_20260525_015459_000449.jpg,200,image/jpeg;charset=UTF-8,1289,82,31
20260525_015500,data/raw/captcha_20260525_015500_000450.jpg,200,image/jpeg;charset=UTF-8,1147,82,31
20260525_015501,data/raw/captcha_20260525_015501_000451.jpg,200,image/jpeg;charset=UTF-8,1187,82,31
20260525_015502,data/raw/captcha_20260525_015502_000452.jpg,200,image/jpeg;charset=UTF-8,1346,82,31
20260525_015503,data/raw/captcha_20260525_015503_000453.jpg,200,image/jpeg;charset=UTF-8,1425,82,31
20260525_015504,data/raw/captcha_20260525_015504_000454.jpg,200,image/jpeg;charset=UTF-8,1255,82,31
20260525_015505,data/raw/captcha_20260525_015505_000455.jpg,200,image/jpeg;charset=UTF-8,1346,82,31
20260525_015506,data/raw/captcha_20260525_015506_000456.jpg,200,image/jpeg;charset=UTF-8,1355,82,31
20260525_015507,data/raw/captcha_20260525_015507_000457.jpg,200,image/jpeg;charset=UTF-8,1406,82,31
20260525_015508,data/raw/captcha_20260525_015508_000458.jpg,200,image/jpeg;charset=UTF-8,1196,82,31
20260525_015509,data/raw/captcha_20260525_015509_000459.jpg,200,image/jpeg;charset=UTF-8,1266,82,31
20260525_015510,data/raw/captcha_20260525_015510_000460.jpg,200,image/jpeg;charset=UTF-8,1352,82,31
20260525_015511,data/raw/captcha_20260525_015511_000461.jpg,200,image/jpeg;charset=UTF-8,1291,82,31
20260525_015512,data/raw/captcha_20260525_015512_000462.jpg,200,image/jpeg;charset=UTF-8,1361,82,31
20260525_015513,data/raw/captcha_20260525_015513_000463.jpg,200,image/jpeg;charset=UTF-8,1289,82,31
20260525_015514,data/raw/captcha_20260525_015514_000464.jpg,200,image/jpeg;charset=UTF-8,1369,82,31
20260525_015515,data/raw/captcha_20260525_015515_000465.jpg,200,image/jpeg;charset=UTF-8,1059,82,31
20260525_015516,data/raw/captcha_20260525_015516_000466.jpg,200,image/jpeg;charset=UTF-8,1402,82,31
20260525_015517,data/raw/captcha_20260525_015517_000467.jpg,200,image/jpeg;charset=UTF-8,1347,82,31
20260525_015518,data/raw/captcha_20260525_015518_000468.jpg,200,image/jpeg;charset=UTF-8,1308,82,31
20260525_015519,data/raw/captcha_20260525_015519_000469.jpg,200,image/jpeg;charset=UTF-8,1280,82,31
20260525_015520,data/raw/captcha_20260525_015520_000470.jpg,200,image/jpeg;charset=UTF-8,1268,82,31
20260525_015521,data/raw/captcha_20260525_015521_000471.jpg,200,image/jpeg;charset=UTF-8,1378,82,31
20260525_015522,data/raw/captcha_20260525_015522_000472.jpg,200,image/jpeg;charset=UTF-8,1440,82,31
20260525_015523,data/raw/captcha_20260525_015523_000473.jpg,200,image/jpeg;charset=UTF-8,1225,82,31
20260525_015524,data/raw/captcha_20260525_015524_000474.jpg,200,image/jpeg;charset=UTF-8,1285,82,31
20260525_015525,data/raw/captcha_20260525_015525_000475.jpg,200,image/jpeg;charset=UTF-8,1259,82,31
20260525_015526,data/raw/captcha_20260525_015526_000476.jpg,200,image/jpeg;charset=UTF-8,1374,82,31
20260525_015527,data/raw/captcha_20260525_015527_000477.jpg,200,image/jpeg;charset=UTF-8,1434,82,31
20260525_015528,data/raw/captcha_20260525_015528_000478.jpg,200,image/jpeg;charset=UTF-8,1334,82,31
20260525_015529,data/raw/captcha_20260525_015529_000479.jpg,200,image/jpeg;charset=UTF-8,1330,82,31
20260525_015530,data/raw/captcha_20260525_015530_000480.jpg,200,image/jpeg;charset=UTF-8,1223,82,31
20260525_015531,data/raw/captcha_20260525_015531_000481.jpg,200,image/jpeg;charset=UTF-8,1167,82,31
20260525_015532,data/raw/captcha_20260525_015532_000482.jpg,200,image/jpeg;charset=UTF-8,1181,82,31
20260525_015533,data/raw/captcha_20260525_015533_000483.jpg,200,image/jpeg;charset=UTF-8,1316,82,31
20260525_015534,data/raw/captcha_20260525_015534_000484.jpg,200,image/jpeg;charset=UTF-8,1304,82,31
20260525_015535,data/raw/captcha_20260525_015535_000485.jpg,200,image/jpeg;charset=UTF-8,1260,82,31
20260525_015536,data/raw/captcha_20260525_015536_000486.jpg,200,image/jpeg;charset=UTF-8,1370,82,31
20260525_015537,data/raw/captcha_20260525_015537_000487.jpg,200,image/jpeg;charset=UTF-8,1548,82,31
20260525_015538,data/raw/captcha_20260525_015538_000488.jpg,200,image/jpeg;charset=UTF-8,1342,82,31
20260525_015539,data/raw/captcha_20260525_015539_000489.jpg,200,image/jpeg;charset=UTF-8,1356,82,31
20260525_015540,data/raw/captcha_20260525_015540_000490.jpg,200,image/jpeg;charset=UTF-8,1314,82,31
20260525_015541,data/raw/captcha_20260525_015541_000491.jpg,200,image/jpeg;charset=UTF-8,1236,82,31
20260525_015542,data/raw/captcha_20260525_015542_000492.jpg,200,image/jpeg;charset=UTF-8,1304,82,31
20260525_015543,data/raw/captcha_20260525_015543_000493.jpg,200,image/jpeg;charset=UTF-8,1219,82,31
20260525_015544,data/raw/captcha_20260525_015544_000494.jpg,200,image/jpeg;charset=UTF-8,1374,82,31
20260525_015545,data/raw/captcha_20260525_015545_000495.jpg,200,image/jpeg;charset=UTF-8,1243,82,31
20260525_015546,data/raw/captcha_20260525_015546_000496.jpg,200,image/jpeg;charset=UTF-8,1240,82,31
20260525_015547,data/raw/captcha_20260525_015547_000497.jpg,200,image/jpeg;charset=UTF-8,1201,82,31
20260525_015548,data/raw/captcha_20260525_015548_000498.jpg,200,image/jpeg;charset=UTF-8,1365,82,31
20260525_015549,data/raw/captcha_20260525_015549_000499.jpg,200,image/jpeg;charset=UTF-8,1347,82,31
20260525_015550,data/raw/captcha_20260525_015550_000500.jpg,200,image/jpeg;charset=UTF-8,1394,82,31
20260525_015551,data/raw/captcha_20260525_015551_000501.jpg,200,image/jpeg;charset=UTF-8,1257,82,31
20260525_015552,data/raw/captcha_20260525_015552_000502.jpg,200,image/jpeg;charset=UTF-8,1310,82,31
20260525_015553,data/raw/captcha_20260525_015553_000503.jpg,200,image/jpeg;charset=UTF-8,1354,82,31
20260525_015554,data/raw/captcha_20260525_015554_000504.jpg,200,image/jpeg;charset=UTF-8,1348,82,31
